,series_id,area_name,category,date,period,value,inflation_yoy
41098,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-04-01,M04,117.072,-0.4743687834735999
41099,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-05-01,M05,116.811,-1.2428031551982133
41100,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-06-01,M06,117.311,-0.4396201274728506
41101,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-07-01,M07,117.766,-0.0916232587338972
41102,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-08-01,M08,117.292,-0.859613385287672
41103,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-09-01,M09,118.555,0.5862689201113103
41104,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-10-01,M10,118.977,1.2897788220871398
41105,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-11-01,M11,118.942,0.9728683486705636
41106,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2018-12-01,M12,118.72,1.523016273441713
41107,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-01-01,M01,119.773,1.7431044588475997
41108,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-02-01,M02,120.954,3.5130809848607836
41109,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-03-01,M03,120.235,2.8563851628798265
41110,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-04-01,M04,119.403,1.9910824108241076
41111,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-05-01,M05,120.33,3.0125587487479732
41112,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-06-01,M06,120.391,2.62549974000732
41113,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-07-01,M07,120.474,2.2994752305419253
41114,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-08-01,M08,120.255,2.5261739931112137
41115,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-09-01,M09,120.294,1.466829741470188
41116,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-10-01,M10,121.154,1.8297654168452748
41117,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-11-01,M11,120.798,1.5604244085352548
41118,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2019-12-01,M12,121.42,2.274258760107828
41119,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-01-01,M01,121.436,1.3884598365240919
41120,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-02-01,M02,121.468,0.42495494154803914
41121,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-03-01,M03,122.035,1.4970682413606662
41122,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-04-01,M04,126.776,6.174886728139151
41123,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-05-01,M05,127.018,5.558048699409968
41124,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-06-01,M06,126.989,5.480476115324229
41125,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-07-01,M07,126.636,5.114796553613221
41126,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-08-01,M08,126.666,5.331171261070233
41127,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-09-01,M09,126.587,5.231349859510881
41128,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-10-01,M10,125.979,3.9825346253528515
41129,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-11-01,M11,126.015,4.318780112253506
41130,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2020-12-01,M12,126.256,3.982869379014997
41131,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2021-01-01,M01,125.455,3.3095622385453938
41132,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2021-02-01,M02,125.864,3.6190601639938036
41133,CUSR0000SEFN03,U.S. city average,Nonfrozen noncarbonated juices and drinks,2021-03-01,M03,125.849,3.125332896300237
41304,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-03-01,M03,124.582,4.9509287730087115
41305,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-04-01,M04,124.956,3.6549149730402464
41306,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-05-01,M05,123.964,1.2132791195153425
41307,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-06-01,M06,124.198,0.46593648379738006
41308,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-07-01,M07,123.044,-1.1821773908574085
41309,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-08-01,M08,122.831,-1.8168883488937193
41310,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-09-01,M09,122.691,-1.978157182004836
41311,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-10-01,M10,122.666,-1.9863845563794502
41312,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-11-01,M11,121.993,-3.060137948571251
41313,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2012-12-01,M12,122.598,-2.7092657842110235
41314,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-01-01,M01,122.332,-2.6135413764279747
41315,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-02-01,M02,121.955,-2.2882598488915273
41316,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-03-01,M03,121.569,-2.418487421938953
41317,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-04-01,M04,120.472,-3.5884631390249444
41318,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-05-01,M05,120.41,-2.8669613758833257
41319,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-06-01,M06,120.2,-3.2190534469153986
41320,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-07-01,M07,119.714,-2.7063489483436842
41321,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-08-01,M08,118.222,-3.7523100845877733
41322,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-09-01,M09,118.334,-3.5511977243644632
41323,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-10-01,M10,119.11,-2.898928798526079
41324,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-11-01,M11,118.02,-3.25674423942357
41325,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2013-12-01,M12,117.266,-4.349173722246691
41326,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-01-01,M01,117.147,-4.238465814341286
41327,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-02-01,M02,116.467,-4.5000204993645205
41328,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-03-01,M03,117.466,-3.3750380442382544
41329,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-04-01,M04,117.589,-2.3930871903844797
41330,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-05-01,M05,118.048,-1.9616310937629722
41331,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-06-01,M06,118.376,-1.5174708818635585
41332,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-07-01,M07,118.974,-0.618139900095227
41333,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-08-01,M08,119.7,1.25019031990663
41334,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-09-01,M09,120.357,1.7095678334206443
41335,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-10-01,M10,120.561,1.2182016623289549
41336,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-11-01,M11,121.029,2.549567869852565
41337,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2014-12-01,M12,120.581,2.826906349666558
41338,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-01-01,M01,121.206,3.4648774616507394
41339,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-02-01,M02,121.375,4.214069221324501
41340,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-03-01,M03,121.028,3.0323668125244785
41341,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-04-01,M04,121.208,3.0776688295673926
41342,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-05-01,M05,119.916,1.5824071564109365
41343,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-06-01,M06,120.276,1.605055078732165
41344,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-07-01,M07,120.723,1.4700690907256897
41345,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-08-01,M08,120.583,0.7376775271512148
41346,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-09-01,M09,119.73,-0.5209501732346244
41347,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-10-01,M10,119.608,-0.7904712137424275
41348,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-11-01,M11,119.123,-1.5748291731733643
41349,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2015-12-01,M12,119.636,-0.7837055589189124
41350,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-01-01,M01,119.68,-1.2590135801857971
41351,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-02-01,M02,119.392,-1.633779608650876
41352,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-03-01,M03,118.543,-2.0532438774498507
41353,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-04-01,M04,118.722,-2.051019734670978
41354,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-05-01,M05,118.646,-1.0590746856132593
41355,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-06-01,M06,118.003,-1.8898200804815524
41356,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-07-01,M07,117.913,-2.3276426198818756
41357,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-08-01,M08,117.824,-2.28805055438992
41358,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-09-01,M09,118.107,-1.3555499874718158
41359,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-10-01,M10,117.556,-1.715604307404195
41360,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-11-01,M11,118.24,-0.7412506400947039
41361,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2016-12-01,M12,117.513,-1.7745494667156914
41362,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-01-01,M01,117.737,-1.623495989304824
41363,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-02-01,M02,119.191,-0.16835298847492908
41364,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-03-01,M03,118.602,0.04977096918417079
41365,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-04-01,M04,118.784,0.05222283991173082
41366,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-05-01,M05,119.087,0.37169394669858136
41367,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-06-01,M06,118.636,0.5364270399905058
41368,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-07-01,M07,118.442,0.448635858641544
41369,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-08-01,M08,116.629,-1.0142246061922822
41370,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-09-01,M09,117.733,-0.3166620098724038
41371,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-10-01,M10,118.493,0.7970669298036581
41372,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-11-01,M11,117.331,-0.7687753721244861
41373,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2017-12-01,M12,118.786,1.083284402576723
41374,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-01-01,M01,117.049,-0.5843532619312475
41375,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-02-01,M02,116.558,-2.20905940884798
41376,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-03-01,M03,117.185,-1.1947521964216445
41377,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-04-01,M04,116.377,-2.026367187500011
41378,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-05-01,M05,116.4,-2.256333604843519
41379,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-06-01,M06,116.157,-2.0895849489193874
41380,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-07-01,M07,116.633,-1.5273298323229878
41381,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-08-01,M08,116.552,-0.0660213154532685
41382,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-09-01,M09,116.698,-0.8791078117435291
41383,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-10-01,M10,117.088,-1.18572405120978
41384,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-11-01,M11,116.42,-0.7764358950320016
41385,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2018-12-01,M12,117.339,-1.218157021871269
41386,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-01-01,M01,116.576,-0.4041042640261838
41387,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-02-01,M02,116.336,-0.19046311707476837
41388,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-03-01,M03,116.069,-0.9523403165934252
41389,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-04-01,M04,116.287,-0.07733486857367522
41390,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-05-01,M05,116.438,0.0326460481099522
41391,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-06-01,M06,117.023,0.7455426706956869
41392,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-07-01,M07,116.761,0.10974595526136444
41393,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-08-01,M08,116.681,0.1106802114077654
41394,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-09-01,M09,116.662,-0.03084885773534385
41395,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-10-01,M10,116.304,-0.6695818529652842
41396,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-11-01,M11,117.637,1.0453530321250737
41397,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2019-12-01,M12,115.929,-1.2016465113900754
41398,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-01-01,M01,115.696,-0.7548723579467453
41399,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-02-01,M02,116.552,0.1856690964104013
41400,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-03-01,M03,117.277,1.040760237444971
41401,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-04-01,M04,118.516,1.9168092736075337
41402,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-05-01,M05,118.013,1.352651196344845
41403,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-06-01,M06,118.731,1.4595421412884724
41404,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-07-01,M07,117.7,0.8042068841479733
41405,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-08-01,M08,118.247,1.3421208251557681
41406,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-09-01,M09,117.933,1.0894721503145854
41407,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-10-01,M10,118.163,1.5983973036181043
41408,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-11-01,M11,117.426,-0.1793653357362035
41409,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2020-12-01,M12,118.737,2.422172191600014
41410,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2021-01-01,M01,118.849,2.725245470889237
41411,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2021-02-01,M02,118.456,1.6336056009334854
41412,CUSR0000SEFP,U.S. city average,Beverage materials including coffee and tea,2021-03-01,M03,118.404,0.9609727397528856
41523,CUSR0000SEFP01,U.S. city average,Coffee,2012-03-01,M03,220.653,9.668489065606355
41524,CUSR0000SEFP01,U.S. city average,Coffee,2012-04-01,M04,220.758,5.620783694560072
41525,CUSR0000SEFP01,U.S. city average,Coffee,2012-05-01,M05,218.626,2.6712000676253345
41526,CUSR0000SEFP01,U.S. city average,Coffee,2012-06-01,M06,216.898,-0.10132738879319314
41527,CUSR0000SEFP01,U.S. city average,Coffee,2012-07-01,M07,215.79,-2.7276292479749054
41528,CUSR0000SEFP01,U.S. city average,Coffee,2012-08-01,M08,215.396,-3.601797318343747
41529,CUSR0000SEFP01,U.S. city average,Coffee,2012-09-01,M09,214.924,-2.962277355125631
41530,CUSR0000SEFP01,U.S. city average,Coffee,2012-10-01,M10,213.988,-3.7819414655641426
41531,CUSR0000SEFP01,U.S. city average,Coffee,2012-11-01,M11,213.159,-5.139136742513584
41532,CUSR0000SEFP01,U.S. city average,Coffee,2012-12-01,M12,213.91,-4.380243977667419
41533,CUSR0000SEFP01,U.S. city average,Coffee,2013-01-01,M01,212.082,-5.01692911269952
41534,CUSR0000SEFP01,U.S. city average,Coffee,2013-02-01,M02,212.289,-4.197823918841481
41535,CUSR0000SEFP01,U.S. city average,Coffee,2013-03-01,M03,209.945,-4.852868531132593
41536,CUSR0000SEFP01,U.S. city average,Coffee,2013-04-01,M04,206.505,-6.456391161362218
41537,CUSR0000SEFP01,U.S. city average,Coffee,2013-05-01,M05,206.163,-5.700602856018955
41538,CUSR0000SEFP01,U.S. city average,Coffee,2013-06-01,M06,205.128,-5.426513845217573
41539,CUSR0000SEFP01,U.S. city average,Coffee,2013-07-01,M07,205.044,-4.9798415125816735
41540,CUSR0000SEFP01,U.S. city average,Coffee,2013-08-01,M08,200.821,-6.766606622221394
41541,CUSR0000SEFP01,U.S. city average,Coffee,2013-09-01,M09,200.266,-6.820085239433482
41542,CUSR0000SEFP01,U.S. city average,Coffee,2013-10-01,M10,200.216,-6.435874908873396
41543,CUSR0000SEFP01,U.S. city average,Coffee,2013-11-01,M11,200.068,-6.141424945697804
41544,CUSR0000SEFP01,U.S. city average,Coffee,2013-12-01,M12,197.828,-7.51811509513346
41545,CUSR0000SEFP01,U.S. city average,Coffee,2014-01-01,M01,196.557,-7.320281777802928
41546,CUSR0000SEFP01,U.S. city average,Coffee,2014-02-01,M02,195.805,-7.764886546170546
41547,CUSR0000SEFP01,U.S. city average,Coffee,2014-03-01,M03,197.648,-5.8572483269427655
41548,CUSR0000SEFP01,U.S. city average,Coffee,2014-04-01,M04,197.192,-4.50981816420909
41549,CUSR0000SEFP01,U.S. city average,Coffee,2014-05-01,M05,197.848,-4.033216435538867
41550,CUSR0000SEFP01,U.S. city average,Coffee,2014-06-01,M06,199.389,-2.7977652977652867
41551,CUSR0000SEFP01,U.S. city average,Coffee,2014-07-01,M07,201.143,-1.902518483837623
41552,CUSR0000SEFP01,U.S. city average,Coffee,2014-08-01,M08,204.418,1.7911473401686084
41553,CUSR0000SEFP01,U.S. city average,Coffee,2014-09-01,M09,205.056,2.391818880888419
41554,CUSR0000SEFP01,U.S. city average,Coffee,2014-10-01,M10,204.966,2.3724377672114105
41555,CUSR0000SEFP01,U.S. city average,Coffee,2014-11-01,M11,206.215,3.0724553651758413
41556,CUSR0000SEFP01,U.S. city average,Coffee,2014-12-01,M12,205.744,4.001455810097654
41557,CUSR0000SEFP01,U.S. city average,Coffee,2015-01-01,M01,208.35,5.999786321525047
41558,CUSR0000SEFP01,U.S. city average,Coffee,2015-02-01,M02,207.385,5.914047138734957
41559,CUSR0000SEFP01,U.S. city average,Coffee,2015-03-01,M03,206.93,4.696227637011252
41560,CUSR0000SEFP01,U.S. city average,Coffee,2015-04-01,M04,208.786,5.8795488660797535
41561,CUSR0000SEFP01,U.S. city average,Coffee,2015-05-01,M05,206.467,4.3563745905947915
41562,CUSR0000SEFP01,U.S. city average,Coffee,2015-06-01,M06,204.484,2.555306461239093
41563,CUSR0000SEFP01,U.S. city average,Coffee,2015-07-01,M07,206.821,2.8228673133044557
41564,CUSR0000SEFP01,U.S. city average,Coffee,2015-08-01,M08,205.349,0.4554393448717775
41565,CUSR0000SEFP01,U.S. city average,Coffee,2015-09-01,M09,204.051,-0.4901100187266083
41566,CUSR0000SEFP01,U.S. city average,Coffee,2015-10-01,M10,203.45,-0.739634866270511
41567,CUSR0000SEFP01,U.S. city average,Coffee,2015-11-01,M11,201.762,-2.1593967461144947
41568,CUSR0000SEFP01,U.S. city average,Coffee,2015-12-01,M12,202.492,-1.5806050237188063
41569,CUSR0000SEFP01,U.S. city average,Coffee,2016-01-01,M01,202.882,-2.6244300455963487
41570,CUSR0000SEFP01,U.S. city average,Coffee,2016-02-01,M02,201.77,-2.707524652216886
41571,CUSR0000SEFP01,U.S. city average,Coffee,2016-03-01,M03,200.018,-3.3402599913014086
41572,CUSR0000SEFP01,U.S. city average,Coffee,2016-04-01,M04,199.833,-4.288122766852187
41573,CUSR0000SEFP01,U.S. city average,Coffee,2016-05-01,M05,200.845,-2.7229533048864996
41574,CUSR0000SEFP01,U.S. city average,Coffee,2016-06-01,M06,199.67,-2.3542184229573104
41575,CUSR0000SEFP01,U.S. city average,Coffee,2016-07-01,M07,198.417,-4.063417157832139
41576,CUSR0000SEFP01,U.S. city average,Coffee,2016-08-01,M08,197.46,-3.8417523338316606
41577,CUSR0000SEFP01,U.S. city average,Coffee,2016-09-01,M09,198.135,-2.899275181204697
41578,CUSR0000SEFP01,U.S. city average,Coffee,2016-10-01,M10,197.531,-2.90931432784467
41579,CUSR0000SEFP01,U.S. city average,Coffee,2016-11-01,M11,198.789,-1.4735183037440258
41580,CUSR0000SEFP01,U.S. city average,Coffee,2016-12-01,M12,196.176,-3.1191355707879787
41581,CUSR0000SEFP01,U.S. city average,Coffee,2017-01-01,M01,198.036,-2.3885805542137817
41582,CUSR0000SEFP01,U.S. city average,Coffee,2017-02-01,M02,200.254,-0.7513505476532734
41583,CUSR0000SEFP01,U.S. city average,Coffee,2017-03-01,M03,199.841,-0.08849203571678066
41584,CUSR0000SEFP01,U.S. city average,Coffee,2017-04-01,M04,200.866,0.5169316379176614
41585,CUSR0000SEFP01,U.S. city average,Coffee,2017-05-01,M05,202.411,0.7797057432348264
41586,CUSR0000SEFP01,U.S. city average,Coffee,2017-06-01,M06,199.697,0.013522311814506693
41587,CUSR0000SEFP01,U.S. city average,Coffee,2017-07-01,M07,199.211,0.40016732437240243
41588,CUSR0000SEFP01,U.S. city average,Coffee,2017-08-01,M08,196.019,-0.7297680542894813
41589,CUSR0000SEFP01,U.S. city average,Coffee,2017-09-01,M09,198.867,0.36944507532743476
41590,CUSR0000SEFP01,U.S. city average,Coffee,2017-10-01,M10,198.344,0.4115809670380832
41591,CUSR0000SEFP01,U.S. city average,Coffee,2017-11-01,M11,196.729,-1.0362746429631309
41592,CUSR0000SEFP01,U.S. city average,Coffee,2017-12-01,M12,199.384,1.6352662914933536
41593,CUSR0000SEFP01,U.S. city average,Coffee,2018-01-01,M01,195.728,-1.1654446666262697
41594,CUSR0000SEFP01,U.S. city average,Coffee,2018-02-01,M02,195.046,-2.6006971146643743
41595,CUSR0000SEFP01,U.S. city average,Coffee,2018-03-01,M03,196.525,-1.6593191587311873
41596,CUSR0000SEFP01,U.S. city average,Coffee,2018-04-01,M04,194.252,-3.292742425298456
41597,CUSR0000SEFP01,U.S. city average,Coffee,2018-05-01,M05,194.913,-3.70434413149483
41598,CUSR0000SEFP01,U.S. city average,Coffee,2018-06-01,M06,193.756,-2.975007135810759
41599,CUSR0000SEFP01,U.S. city average,Coffee,2018-07-01,M07,194.42,-2.404987676383341
41600,CUSR0000SEFP01,U.S. city average,Coffee,2018-08-01,M08,194.197,-0.9295017319749577
41601,CUSR0000SEFP01,U.S. city average,Coffee,2018-09-01,M09,194.618,-2.136603860871833
41602,CUSR0000SEFP01,U.S. city average,Coffee,2018-10-01,M10,194.838,-1.7676360262977475
41603,CUSR0000SEFP01,U.S. city average,Coffee,2018-11-01,M11,194.666,-1.0486506819025188
41604,CUSR0000SEFP01,U.S. city average,Coffee,2018-12-01,M12,195.322,-2.0372748064037105
41605,CUSR0000SEFP01,U.S. city average,Coffee,2019-01-01,M01,194.678,-0.5364587590942604
41606,CUSR0000SEFP01,U.S. city average,Coffee,2019-02-01,M02,194.119,-0.47527249982055597
41607,CUSR0000SEFP01,U.S. city average,Coffee,2019-03-01,M03,193.102,-1.7417631344612605
41608,CUSR0000SEFP01,U.S. city average,Coffee,2019-04-01,M04,192.78,-0.757778555690547
41609,CUSR0000SEFP01,U.S. city average,Coffee,2019-05-01,M05,192.477,-1.2497883671176435
41610,CUSR0000SEFP01,U.S. city average,Coffee,2019-06-01,M06,194.081,0.1677367410557462
41611,CUSR0000SEFP01,U.S. city average,Coffee,2019-07-01,M07,192.946,-0.7581524534512885
41612,CUSR0000SEFP01,U.S. city average,Coffee,2019-08-01,M08,193.874,-0.1663259473627332
41613,CUSR0000SEFP01,U.S. city average,Coffee,2019-09-01,M09,192.657,-1.0076149174279792
41614,CUSR0000SEFP01,U.S. city average,Coffee,2019-10-01,M10,191.807,-1.5556513616440393
41615,CUSR0000SEFP01,U.S. city average,Coffee,2019-11-01,M11,195.455,0.4053096072246909
41616,CUSR0000SEFP01,U.S. city average,Coffee,2019-12-01,M12,190.701,-2.3658369256919443
41617,CUSR0000SEFP01,U.S. city average,Coffee,2020-01-01,M01,191.996,-1.3776595198224717
41618,CUSR0000SEFP01,U.S. city average,Coffee,2020-02-01,M02,192.578,-0.793842952003665
41619,CUSR0000SEFP01,U.S. city average,Coffee,2020-03-01,M03,193.588,0.251680459032011
41620,CUSR0000SEFP01,U.S. city average,Coffee,2020-04-01,M04,195.627,1.4768129474011849
41621,CUSR0000SEFP01,U.S. city average,Coffee,2020-05-01,M05,193.755,0.6639754360261207
41622,CUSR0000SEFP01,U.S. city average,Coffee,2020-06-01,M06,195.559,0.7615377084825514
41623,CUSR0000SEFP01,U.S. city average,Coffee,2020-07-01,M07,194.278,0.6903485949436572
41624,CUSR0000SEFP01,U.S. city average,Coffee,2020-08-01,M08,194.203,0.1696978449921227
41625,CUSR0000SEFP01,U.S. city average,Coffee,2020-09-01,M09,194.139,0.7692427474734975
41626,CUSR0000SEFP01,U.S. city average,Coffee,2020-10-01,M10,195.996,2.1839661743314975
41627,CUSR0000SEFP01,U.S. city average,Coffee,2020-11-01,M11,193.079,-1.2156250799416735
